Справочник "Номенклатура"			
 			
Код	Наименование	Единица измерения	Срок годности, суток
33	Мочевой пузырь-полуфабрикат свиной соленый зам.	кг	0
34	Мочевой пузырь-полуфабрикат свиной соленый охл.	кг	0
831	Черева - сырец свиной	кг	180
904	Черева - сырец свиной пп	кг	180
832	Черева - сырец свиной, консервированный солью охл.	кг	180
515	Черева полуфабрикат охл	м	0
39	Черева-фабрикат свиная узкая второго сорта, соленая замороженная	шт	0
40	Черева-фабрикат свиная узкая второго сорта, соленая охлажденная	шт	548
41	Черева-фабрикат свиная узкая первого сорта, соленая замороженная	шт	0
42	Черева-фабрикат свиная узкая первого сорта, соленая охлажденная	шт	548
43	Черева-фабрикат свиная широкая второго сорта, соленая замороженная	шт	0
44	Черева-фабрикат свиная широкая второго сорта, соленая охлажденная	шт	0
45	Черева-фабрикат свиная широкая первого сорта, соленая замороженная	шт	0
46	Черева-фабрикат свиная широкая первого сорта, соленая охл.	шт	548
47	Кожевеное сырье		0
671	Сырье кожевенное нестандартное. Обрезь шкур крупного рогатого скота. Мокросоленая (0511)	кг	548
48	Сырье кожевенное. Шкуры контурированные крупного рогатого скота Мокросоленые, 1сорт	кг	0
49	Сырье кожевенное. Шкуры контурированные крупного рогатого скота Мокросоленые, 2сорт	кг	0
50	Сырье кожевенное. Шкуры контурированные крупного рогатого скота Мокросоленые, 3сорт	кг	0
51	Сырье кожевенное. Шкуры контурированные крупного рогатого скота Мокросоленые, 4сорт	кг	0
52	Сырье кожевенное. Шкуры контурированные крупного рогатого скота Мокросоленые, нестандартные	кг	548
53	Сырье кожевенное. Шкуры крупного рогатого скота мокросоленые,нестандартные	кг	548
692	Сырье кожевенное. Шкуры не контурированные крупного рогатого скота  нестандартные	кг	548
54	Колбасные изделия и копчености		0
55	Колбаса в/к		0
56	Барбадос сервелат в/к в/с	кг	25
58	Кремлевский  сервелат в/к в/с охл.	кг	30
830	ОРИГИНАЛЬНАЯ в/к в/с охл. (производство)	кг	30
660	Рублевский Люкс сервелат в/к в/с охл. ВАКУУМ	кг	30
60	Рублевский Люкс сервелат в/к в/с охл.ГАЗ	кг	30
61	Колбаса вареная, сосиски, сардельки		0
62	Ароматные сардельки вареные 2с охл.ГАЗ	кг	30
64	Советские сосиски вареные в/с охл.	кг	45
65	Колбаса с/в		0
66	Кабаносы с/в в/с В/У	кг	60
835	Колбаса "Застольная", (производство)с/в, в/с, охл., в/у	кг	120
645	Королевская колбаса с/в в/с охл.	кг	60
67	Королевская колбаса с/в в/с охл. В/У	кг	60
